schema_version,task_id,sample_sequence,monotonic_ns,audit_utc_ns,server_time_ms,best_bid,best_ask,mid_price
skhynix_c6in_latency_v2,0822T002,418,562951521449630,1787422675208761062,1787422674918,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,419,562951994695069,1787422675682005971,1787422675442,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,420,562952692062696,1787422676379373562,1787422676047,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,421,562953123628020,1787422676810940150,1787422676547,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,422,562953648525390,1787422677335836157,1787422677082,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,423,562954198936061,1787422677886246201,1787422677633,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,424,562954736563546,1787422678423874839,1787422678172,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,425,562955240962559,1787422678928273292,1787422678701,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,426,562955783963956,1787422679471273305,1787422679244,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,427,562956374410721,1787422680061721782,1787422679795,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,428,562956917622816,1787422680604932587,1787422680326,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,429,562957701799171,1787422681389109536,1787422680874,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,430,562958023409153,1787422681710718619,1787422681435,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,431,562958511779771,1787422682199088950,1787422681940,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,432,562959066532163,1787422682753843020,1787422682480,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,433,562959644208205,1787422683331517892,1787422683043,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,434,562960151122074,1787422683838431236,1787422683578,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,435,562960668720659,1787422684356030709,1787422684112,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,436,562961207309319,1787422684894619114,1787422684648,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,437,562961824916673,1787422685512227778,1787422685254,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,438,562962402419750,1787422686089731092,1787422685785,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,439,562962937873733,1787422686625184883,1787422686348,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,440,562963466672935,1787422687153984420,1787422686887,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,441,562963999847613,1787422687687158395,1787422687432,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,442,562964547327345,1787422688234638165,1787422687967,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,443,562965071034147,1787422688758345298,1787422688505,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,444,562965692459913,1787422689379771311,1787422689106,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,445,562966144521296,1787422689831832830,1787422689565,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,446,562966659677650,1787422690346989092,1787422690070,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,447,562967216276207,1787422690903587180,1787422690614,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,448,562967893523925,1787422691580834998,1787422691149,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,449,562968206628165,1787422691893939108,1787422691657,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,450,562968763250287,1787422692450561183,1787422692192,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,451,562969318013232,1787422693005324630,1787422692727,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,452,562969852795497,1787422693540105584,1787422693272,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,453,562970385542687,1787422694072853621,1787422693818,1245.1,1245.2,1245.15
skhynix_c6in_latency_v2,0822T002,454,562970880634237,1787422694567946117,1787422694334,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,455,562971466113428,1787422695153424831,1787422694892,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,456,562972003597131,1787422695690908119,1787422695455,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,457,562972769423089,1787422696456734556,1787422695990,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,458,562973155271833,1787422696842583623,1787422696536,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,459,562973661746645,1787422697349057026,1787422697076,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,460,562974180133200,1787422697867444936,1787422697613,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,461,562974780264246,1787422698467574410,1787422698156,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,462,562975319540296,1787422699006851071,1787422698709,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,463,562975849787594,1787422699537097659,1787422699244,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,464,562976335119863,1787422700022431338,1787422699775,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,465,562976871326503,1787422700558634398,1787422700312,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,466,562977452552099,1787422701139863621,1787422700846,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,467,562977958251459,1787422701645562782,1787422701388,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,468,562978520566749,1787422702207878815,1787422701921,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,469,562979070433104,1787422702757744605,1787422702482,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,470,562979561018201,1787422703248328962,1787422702988,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,471,562980087976172,1787422703775286865,1787422703492,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,472,562980708444253,1787422704395754302,1787422704094,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,473,562981130175110,1787422704817486172,1787422704564,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,474,562981682428732,1787422705369739901,1787422705100,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,475,562982177232239,1787422705864543330,1787422705616,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,476,562983040620200,1787422706727931074,1787422706219,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,477,562983278793287,1787422706966104858,1787422706691,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,478,562983861731172,1787422707549042594,1787422707227,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,479,562984335533650,1787422708022844543,1787422707769,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,480,562984878718354,1787422708566028818,1787422708305,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,481,562985384217692,1787422709071528698,1787422708838,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,482,562985955163608,1787422709642474252,1787422709392,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,483,562986520046319,1787422710207356987,1787422709928,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,484,562987004516986,1787422710691828153,1787422710473,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,485,562987666412729,1787422711353724233,1787422711014,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,486,562988122674443,1787422711809986654,1787422711551,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,487,562988661155204,1787422712348466429,1787422712085,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,488,562989225772624,1787422712913084885,1787422712641,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,489,562989747561396,1787422713434872577,1787422713178,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,490,562990296789887,1787422713984101472,1787422713728,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,491,562990823619866,1787422714510928909,1787422714265,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,492,562991341540133,1787422715028850794,1787422714799,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,493,562991863986128,1787422715551297046,1787422715329,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,494,562992441465773,1787422716128776884,1787422715868,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,495,562992972025352,1787422716659335742,1787422716427,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,496,562993513628468,1787422717200939318,1787422716945,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,497,562994034609291,1787422717721920097,1787422717489,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,498,562994685912689,1787422718373224127,1787422718092,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,499,562995165203800,1787422718852514568,1787422718563,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,500,562995729061365,1787422719416372299,1787422719120,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,501,562996246738946,1787422719934050481,1787422719656,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,502,562996730527679,1787422720417839234,1787422720182,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,503,562997282559885,1787422720969870979,1787422720709,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,504,562998178445846,1787422721865757390,1787422721332,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,505,562998386437965,1787422722073747786,1787422721804,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,506,562998971907280,1787422722659217010,1787422722347,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,507,562999500882659,1787422723188193394,1787422722907,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,508,563000104573044,1787422723791884081,1787422723507,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,509,563000674911145,1787422724362221642,1787422724031,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,510,563001147958552,1787422724835269293,1787422724577,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,511,563001749566227,1787422725436876655,1787422725181,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,512,563002210526625,1787422725897837534,1787422725651,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,513,563002716731885,1787422726404043712,1787422726168,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,514,563003281113762,1787422726968425370,1787422726729,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,515,563003904166954,1787422727591477784,1787422727332,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,516,563004426606502,1787422728113917379,1787422727876,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,517,563004958424537,1787422728645733720,1787422728393,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,518,563005547467621,1787422729234779735,1787422728953,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,519,563006129986133,1787422729817298077,1787422729556,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,520,563006647452938,1787422730334764288,1787422730107,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,521,563007214784648,1787422730902095668,1787422730613,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,522,563007686252605,1787422731373564386,1787422731122,1245.1,1245.3,1245.2
skhynix_c6in_latency_v2,0822T002,523,563008230789142,1787422731918100061,1787422731664,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,524,563008856056197,1787422732543366520,1787422732212,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,525,563009414402041,1787422733101712687,1787422732806,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,526,563009932699163,1787422733620008059,1787422733349,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,527,563010448176728,1787422734135486348,1787422733862,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,528,563011035146713,1787422734722455680,1787422734417,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,529,563011533184433,1787422735220495241,1787422734966,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,530,563012056336318,1787422735743646583,1787422735518,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,531,563012679640292,1787422736366950015,1787422736120,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,532,563013243149144,1787422736930459844,1787422736588,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,533,563013711731715,1787422737399041658,1787422737101,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,534,563014244657988,1787422737931968378,1787422737681,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,535,563014747665095,1787422738434975123,1787422738205,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,536,563015334023017,1787422739021333442,1787422738762,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,537,563015865972522,1787422739553279756,1787422739293,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,538,563016409826179,1787422740097135620,1787422739824,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,539,563016952647659,1787422740639955771,1787422740391,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,540,563017528750182,1787422741216060919,1787422740930,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,541,563018218016831,1787422741905325645,1787422741454,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,542,563018639322557,1787422742326632315,1787422742061,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,543,563019085860631,1787422742773169913,1787422742541,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,544,563019685849652,1787422743373160352,1787422743084,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,545,563020189810772,1787422743877120709,1787422743615,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,546,563020730968276,1787422744418279327,1787422744152,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,547,563021259476843,1787422744946793634,1787422744688,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,548,563021824385566,1787422745511696376,1787422745222,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,549,563022305603100,1787422745992917158,1787422745757,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,550,563022852059717,1787422746539371392,1787422746276,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,551,563023373825323,1787422747061136593,1787422746816,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,552,563023927404027,1787422747614715103,1787422747363,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,553,563024429556545,1787422748116867318,1787422747897,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,554,563024991008821,1787422748678318730,1787422748435,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,555,563025538173483,1787422749225485309,1787422748971,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,556,563026090295609,1787422749777606016,1787422749516,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,557,563026725470458,1787422750412781241,1787422750052,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,558,563027214415295,1787422750901726511,1787422750587,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,559,563027700796702,1787422751388108026,1787422751120,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,560,563028254449475,1787422751941760339,1787422751655,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,561,563028779663773,1787422752466974755,1787422752193,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,562,563029326594634,1787422753013905308,1787422752753,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,563,563029863511573,1787422753550821409,1787422753285,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,564,563030386377465,1787422754073687944,1787422753829,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,565,563030916723649,1787422754604033624,1787422754364,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,566,563031446774632,1787422755134085768,1787422754903,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,567,563031994734518,1787422755682043454,1787422755446,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,568,563032592565768,1787422756279876607,1787422755969,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,569,563033406293274,1787422757093604165,1787422756573,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,570,563033722058552,1787422757409365841,1787422757114,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,571,563034200247728,1787422757887555889,1787422757599,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,572,563034673542075,1787422758360850529,1787422758120,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,573,563035251579550,1787422758938889526,1787422758663,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,574,563035759868083,1787422759447178994,1787422759202,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,575,563036282811083,1787422759970121352,1787422759731,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,576,563036885796639,1787422760573107610,1787422760286,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,577,563037422275852,1787422761109587442,1787422760849,1245.2,1245.3,1245.25
skhynix_c6in_latency_v2,0822T002,578,563037991899493,1787422761679209986,1787422761402,1245.0,1245.1,1245.05
skhynix_c6in_latency_v2,0822T002,579,563038498320832,1787422762185631942,1787422761939,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,580,563039109194415,1787422762796506133,1787422762540,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,581,563039645776458,1787422763333087346,1787422763076,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,582,563040160258730,1787422763847569473,1787422763611,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,583,563040648957597,1787422764336268033,1787422764128,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,584,563041232552517,1787422764919863268,1787422764664,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,585,563041777350544,1787422765464661761,1787422765224,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,586,563042338596341,1787422766025907465,1787422765785,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,587,563042886643955,1787422766573954667,1787422766321,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,588,563043560425517,1787422767247737065,1787422766862,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,589,563043968809821,1787422767656120384,1787422767402,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,590,563044496496132,1787422768183806748,1787422767940,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,591,563045057460583,1787422768744771150,1787422768474,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,592,563045663735857,1787422769351047370,1787422769077,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,593,563046112468143,1787422769799779919,1787422769546,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,594,563046705688369,1787422770393000040,1787422770058,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,595,563047180281173,1787422770867591737,1787422770565,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,596,563047659562781,1787422771346874154,1787422771100,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,597,563048460383834,1787422772147695322,1787422771715,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,598,563048889422877,1787422772576733361,1787422772252,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,599,563049318678143,1787422773005989905,1787422772781,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,600,563049987557629,1787422773674868511,1787422773397,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,601,563050532537112,1787422774219848646,1787422773923,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,602,563050981819416,1787422774669129533,1787422774443,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,603,563051560626091,1787422775247937617,1787422774979,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,604,563052078833342,1787422775766144316,1787422775515,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,605,563052685460291,1787422776372771991,1787422776050,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,606,563053361838249,1787422777049149736,1787422776588,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,607,563053688104167,1787422777375413258,1787422777121,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,608,563054297821870,1787422777985133223,1787422777679,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,609,563054790968548,1787422778478279670,1787422778230,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,610,563055372914237,1787422779060226682,1787422778795,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,611,563055859002352,1787422779546314455,1787422779306,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,612,563056411374802,1787422780098686501,1787422779840,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,613,563056909790900,1787422780597102096,1787422780349,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,614,563057427966113,1787422781115277009,1787422780875,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,615,563057971858951,1787422781659169586,1787422781420,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,616,563058538607811,1787422782225919181,1787422781957,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,617,563059100073503,1787422782787384516,1787422782532,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,618,563059664071486,1787422783351382553,1787422783059,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,619,563060139094011,1787422783826405607,1787422783606,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,620,563060699694451,1787422784387005042,1787422784125,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,621,563061238634128,1787422784925945162,1787422784688,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,622,563061810041756,1787422785497353283,1787422785227,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,623,563062322608899,1787422786009920003,1787422785778,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,624,563062873112163,1787422786560423074,1787422786316,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,625,563063492936653,1787422787180248688,1787422786860,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,626,563063959309733,1787422787646618793,1787422787400,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,627,563064486055020,1787422788173365102,1787422787935,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,628,563065061181489,1787422788748491172,1787422788470,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,629,563065600799597,1787422789288111244,1787422789006,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,630,563066097881571,1787422789785191614,1787422789543,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,631,563066646966052,1787422790334277617,1787422790078,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,632,563067168353852,1787422790855665208,1787422790615,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,633,563067701468575,1787422791388780761,1787422791148,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,634,563068415584639,1787422792102896607,1787422791688,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,635,563068799599903,1787422792486911376,1787422792241,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,636,563069352880780,1787422793040192404,1787422792781,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,637,563069855994874,1787422793543330255,1787422793305,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,638,563070443547916,1787422794130859594,1787422793859,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,639,563070990685942,1787422794677995399,1787422794414,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,640,563071532074174,1787422795219385447,1787422794949,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,641,563072029536871,1787422795716847105,1787422795482,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,642,563072640763155,1787422796328074296,1787422796086,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,643,563073106977319,1787422796794289575,1787422796570,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,644,563073786241097,1787422797473552527,1787422797164,1245.0,1245.2,1245.1
skhynix_c6in_latency_v2,0822T002,645,563074306981635,1787422797994292801,1787422797728,1245.0,1245.1,1245.05
skhynix_c6in_latency_v2,0822T002,646,563074835073926,1787422798522385109,1787422798262,1245.0,1245.1,1245.05
skhynix_c6in_latency_v2,0822T002,647,563075338256315,1787422799025567249,1787422798797,1245.0,1245.1,1245.05
skhynix_c6in_latency_v2,0822T002,648,563075932807993,1787422799620119039,1787422799335,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,649,563076431827531,1787422800119139027,1787422799876,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,650,563076974335066,1787422800661645715,1787422800397,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,651,563077507384085,1787422801194694519,1787422800904,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,652,563078009593781,1787422801696905620,1787422801431,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,653,563078602665808,1787422802289977041,1787422801968,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,654,563079109440385,1787422802796751162,1787422802527,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,655,563079680068879,1787422803367380301,1787422803031,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,656,563080107833743,1787422803795144324,1787422803532,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,657,563080696149464,1787422804383460429,1787422804043,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,658,563081204260977,1787422804891572344,1787422804601,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,659,563081726005610,1787422805413316549,1787422805138,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,660,563082251894788,1787422805939205750,1787422805698,1244.7,1244.8,1244.75
skhynix_c6in_latency_v2,0822T002,661,563082774550545,1787422806461861875,1787422806231,1244.7,1244.8,1244.75
