schema_version,task_id,sample_sequence,monotonic_ns,audit_utc_ns,server_time_ms,best_bid,best_ask,mid_price
skhynix_c6in_latency_v2,0822T002,418,590716554544070,1787450440241855932,1787450439963,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,419,590717057708631,1787450440745018794,1787450440478,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,420,590717600695273,1787450441288006454,1787450441029,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,421,590718110840041,1787450441798151015,1787450441570,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,422,590718647155342,1787450442334465079,1787450442088,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,423,590719203062987,1787450442890372836,1787450442653,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,424,590719721025807,1787450443408336222,1787450443174,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,425,590720271411049,1787450443958722068,1787450443725,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,426,590720813929685,1787450444501239870,1787450444261,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,427,590721424918371,1787450445112229079,1787450444863,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,428,590721971108747,1787450445658419597,1787450445381,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,429,590722482939854,1787450446170249542,1787450445932,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,430,590723050805301,1787450446738115103,1787450446467,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,431,590723726192465,1787450447413503606,1787450447140,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,432,590724172592767,1787450447859903487,1787450447606,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,433,590724708313387,1787450448395624375,1787450448142,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,434,590725283649851,1787450448970961493,1787450448700,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,435,590725724276012,1787450449411587590,1787450449225,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,436,590726347293791,1787450450034605221,1787450449774,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,437,590726878379357,1787450450565690635,1787450450313,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,438,590727441283352,1787450451128593453,1787450450848,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,439,590727947699924,1787450451635010646,1787450451394,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,440,590728470641160,1787450452157952185,1787450451929,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,441,590728995103491,1787450452682415053,1787450452454,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,442,590729585794505,1787450453273105679,1787450453001,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,443,590730174416011,1787450453861727823,1787450453535,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,444,590730688307600,1787450454375618774,1787450454139,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,445,590731155898608,1787450454843209882,1787450454597,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,446,590731701586846,1787450455388897392,1787450455145,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,447,590732259376906,1787450455946688057,1787450455687,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,448,590732794780836,1787450456482091801,1787450456215,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,449,590733340692717,1787450457028004867,1787450456761,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,450,590733868207586,1787450457555518628,1787450457299,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,451,590734387179205,1787450458074489859,1787450457829,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,452,590734910949047,1787450458598260295,1787450458367,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,453,590735498336065,1787450459185647127,1787450458901,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,454,590736001939797,1787450459689250816,1787450459437,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,455,590736538392724,1787450460225704692,1787450459964,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,456,590737088236313,1787450460775547751,1787450460514,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,457,590737662084375,1787450461349395689,1787450461103,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,458,590738196923504,1787450461884234519,1787450461590,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,459,590738681190797,1787450462368501235,1787450462116,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,460,590739317861860,1787450463005172504,1787450462690,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,461,590739800100207,1787450463487411320,1787450463208,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,462,590740335668055,1787450464022979368,1787450463716,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,463,590740834426171,1787450464521736538,1787450464246,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,464,590741392308244,1787450465079619703,1787450464789,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,465,590741895747168,1787450465583058400,1787450465319,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,466,590742447377280,1787450466134687078,1787450465871,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,467,590742972041773,1787450466659353769,1787450466404,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,468,590743542241878,1787450467229553693,1787450466939,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,469,590744022580714,1787450467709892129,1787450467468,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,470,590744636631368,1787450468323942935,1787450468015,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,471,590745315631814,1787450469002943669,1787450468564,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,472,590745654553043,1787450469341863704,1787450469076,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,473,590746140405332,1787450469827715847,1787450469580,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,474,590746674468913,1787450470361779815,1787450470100,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,475,590747217808347,1787450470905119874,1787450470654,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,476,590747744035475,1787450471431346474,1787450471193,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,477,590748259725645,1787450471947037621,1787450471717,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,478,590748858897572,1787450472546209040,1787450472262,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,479,590749376563392,1787450473063873045,1787450472800,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,480,590749888141500,1787450473575451877,1787450473326,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,481,590750457257831,1787450474144568855,1787450473870,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,482,590750987931650,1787450474675242448,1787450474429,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,483,590751697989222,1787450475385300390,1787450475035,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,484,590752126255434,1787450475813567034,1787450475535,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,485,590752732508792,1787450476419820303,1787450476137,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,486,590753337023970,1787450477024334939,1787450476759,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,487,590753968747823,1787450477656059849,1787450477362,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,488,590754558546206,1787450478245857557,1787450477965,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,489,590755038859079,1787450478726169635,1787450478495,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,490,590755642104116,1787450479329415140,1787450479041,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,491,590756132361097,1787450479819671866,1787450479579,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,492,590756743491138,1787450480430803151,1787450480183,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,493,590757356956529,1787450481044268130,1787450480784,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,494,590757924768355,1787450481612078946,1787450481312,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,495,590758417818133,1787450482105126638,1787450481863,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,496,590759003416772,1787450482690728978,1787450482405,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,497,590759476184825,1787450483163496542,1787450482933,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,498,590760032904886,1787450483720216451,1787450483483,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,499,590760658161177,1787450484345471864,1787450484020,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,500,590761137100673,1787450484824411707,1787450484531,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,501,590761637935059,1787450485325245495,1787450485040,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,502,590762207176821,1787450485894486602,1787450485641,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,503,590762718020626,1787450486405331078,1787450486173,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,504,590763244139963,1787450486931451244,1787450486695,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,505,590763803944478,1787450487491255007,1787450487252,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,506,590764378355443,1787450488065666967,1787450487788,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,507,590764857195845,1787450488544506560,1787450488308,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,508,590765432474835,1787450489119785747,1787450488859,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,509,590765991053173,1787450489678363818,1787450489410,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,510,590766482047248,1787450490169357545,1787450489929,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,511,590767058456347,1787450490745767626,1787450490486,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,512,590767607960297,1787450491295271121,1787450491018,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,513,590768106570208,1787450491793881959,1787450491553,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,514,590768649710102,1787450492337020942,1787450492086,1251.6,1251.8,1251.7
skhynix_c6in_latency_v2,0822T002,515,590769185382627,1787450492872693927,1787450492626,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,516,590769752269374,1787450493439580734,1787450493160,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,517,590770441155667,1787450494128468550,1787450493706,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,518,590770816535551,1787450494503845836,1787450494238,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,519,590771329683980,1787450495016995336,1787450494773,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,520,590771892047383,1787450495579358451,1787450495310,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,521,590772448403447,1787450496135714311,1787450495868,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,522,590772952587325,1787450496639897693,1787450496401,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,523,590773528075502,1787450497215387333,1787450496940,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,524,590774033629970,1787450497720941981,1787450497464,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,525,590774556263704,1787450498243574784,1787450497992,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,526,590775130538390,1787450498817849671,1787450498540,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,527,590775652230992,1787450499339542052,1787450499077,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,528,590776209403754,1787450499896715106,1787450499636,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,529,590776797983819,1787450500485295396,1787450500184,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,530,590777255236190,1787450500942547433,1787450500703,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,531,590777785352935,1787450501472664462,1787450501231,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,532,590778380269536,1787450502067581172,1787450501786,1251.7,1251.8,1251.75
skhynix_c6in_latency_v2,0822T002,533,590778888995144,1787450502576306499,1787450502298,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,534,590779436519963,1787450503123832228,1787450502858,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,535,590779978123432,1787450503665434599,1787450503393,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,536,590780617534356,1787450504304846338,1787450503927,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,537,590781082067863,1787450504769378749,1787450504483,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,538,590781718004817,1787450505405315267,1787450505024,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,539,590782143251002,1787450505830561598,1787450505545,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,540,590782719852197,1787450506407161427,1787450506048,1251.6,1251.7,1251.65
skhynix_c6in_latency_v2,0822T002,541,590783147032939,1787450506834345114,1787450506566,1251.5,1251.7,1251.6
skhynix_c6in_latency_v2,0822T002,542,590783640760257,1787450507328071544,1787450507079,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,543,590784190042647,1787450507877353049,1787450507633,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,544,590784714916964,1787450508402227509,1787450508160,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,545,590785262212021,1787450508949523313,1787450508698,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,546,590785869178553,1787450509556489515,1787450509252,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,547,590786376177301,1787450510063488505,1787450509780,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,548,590786863553379,1787450510550863911,1787450510316,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,549,590787437388876,1787450511124699589,1787450510860,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,550,590787972615197,1787450511659926508,1787450511397,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,551,590788538861143,1787450512226172374,1787450511936,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,552,590789032535778,1787450512719847136,1787450512472,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,553,590789623333975,1787450513310645294,1787450513007,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,554,590790106044048,1787450513793354806,1787450513549,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,555,590790688943816,1787450514376254895,1787450514086,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,556,590791242220558,1787450514929531603,1787450514632,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,557,590791745329505,1787450515432638703,1787450515160,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,558,590792242126687,1787450515929437360,1787450515707,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,559,590792799341953,1787450516486653201,1787450516248,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,560,590793347176119,1787450517034487685,1787450516785,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,561,590793883177397,1787450517570488871,1787450517320,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,562,590794447097815,1787450518134409199,1787450517866,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,563,590794949655085,1787450518636966542,1787450518381,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,564,590795639024134,1787450519326335946,1787450518936,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,565,590796027716504,1787450519715027898,1787450519485,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,566,590796723634096,1787450520410944739,1787450520001,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,567,590797109199467,1787450520796510460,1787450520548,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,568,590797691363771,1787450521378674456,1787450521108,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,569,590798192978960,1787450521880290029,1787450521619,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,570,590798706096345,1787450522393407003,1787450522158,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,571,590799277535900,1787450522964846820,1787450522717,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,572,590799871680843,1787450523558991653,1787450523317,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,573,590800394582531,1787450524081894243,1787450523827,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,574,590800947684510,1787450524634995210,1787450524390,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,575,590801476290253,1787450525163601157,1787450524925,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,576,590802048322147,1787450525735634229,1787450525438,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,577,590802514196023,1787450526201506994,1787450525938,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,578,590803026100298,1787450526713411864,1787450526478,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,579,590803642080472,1787450527329391307,1787450527003,1251.5,1251.7,1251.6
skhynix_c6in_latency_v2,0822T002,580,590804132136908,1787450527819448167,1787450527567,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,581,590804774245587,1787450528461556623,1787450528170,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,582,590805248390101,1787450528935701698,1787450528708,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,583,590805848313101,1787450529535623970,1787450529248,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,584,590806355084261,1787450530042395601,1787450529785,1251.5,1251.6,1251.55
skhynix_c6in_latency_v2,0822T002,585,590806886485523,1787450530573797395,1787450530322,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,586,590807425932594,1787450531113244130,1787450530846,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,587,590807975873433,1787450531663184565,1787450531406,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,588,590808510076244,1787450532197387824,1787450531942,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,589,590809057790453,1787450532745101241,1787450532470,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,590,590809690765960,1787450533378077154,1787450533024,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,591,590810098611604,1787450533785922729,1787450533567,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,592,590810903175774,1787450534590486747,1787450534084,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,593,590811247382159,1787450534934692727,1787450534632,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,594,590811858400051,1787450535545711210,1787450535265,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,595,590812500362300,1787450536187673369,1787450535865,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,596,590812942332410,1787450536629643098,1787450536401,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,597,590813478035332,1787450537165346583,1787450536908,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,598,590814023297904,1787450537710609048,1787450537473,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,599,590814659691143,1787450538347002534,1787450538010,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,600,590815114358111,1787450538801669473,1787450538529,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,601,590815974713594,1787450539662024805,1787450539064,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,602,590816218838280,1787450539906150073,1787450539617,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,603,590816704248741,1787450540391560059,1787450540150,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,604,590817235854872,1787450540923166109,1787450540673,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,605,590817861521375,1787450541548832238,1787450541227,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,606,590818375069527,1787450542062381584,1787450541764,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,607,590818895919845,1787450542583231681,1787450542281,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,608,590819358756128,1787450543046067674,1787450542829,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,609,590819924526446,1787450543611837157,1787450543377,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,610,590820433056716,1787450544120367460,1787450543900,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,611,590820994472946,1787450544681784055,1787450544437,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,612,590821540836518,1787450545228146695,1787450544990,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,613,590822119684327,1787450545806994711,1787450545549,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,614,590822681773257,1787450546369084601,1787450546083,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,615,590823241311454,1787450546928622422,1787450546628,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,616,590823771798396,1787450547459109597,1787450547163,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,617,590824276551385,1787450547963862529,1787450547711,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,618,590824907983179,1787450548595294430,1787450548315,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,619,590825407419799,1787450549094730894,1787450548877,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,620,590826000910855,1787450549688222607,1787450549414,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,621,590826529046005,1787450550216357052,1787450549924,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,622,590827173170736,1787450550860482105,1787450550554,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,623,590827667975655,1787450551355286794,1787450551085,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,624,590828181297758,1787450551868609327,1787450551625,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,625,590828769780902,1787450552457092286,1787450552163,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,626,590829271722474,1787450552959033994,1787450552699,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,627,590829872562513,1787450553559873862,1787450553297,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,628,590830461531304,1787450554148842523,1787450553901,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,629,590831040768944,1787450554728080889,1787450554476,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,630,590831659233518,1787450555346545029,1787450555001,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,631,590832079524453,1787450555766856314,1787450555533,1251.4,1251.6,1251.5
skhynix_c6in_latency_v2,0822T002,632,590832641237858,1787450556328549230,1787450556079,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,633,590833209265406,1787450556896576854,1787450556641,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,634,590833782036447,1787450557469347852,1787450557164,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,635,590834298954741,1787450557986266261,1787450557729,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,636,590834804339067,1787450558491650366,1787450558263,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,637,590835379925391,1787450559067237214,1787450558813,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,638,590835983578276,1787450559670889932,1787450559347,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,639,590836459227597,1787450560146538769,1787450559886,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,640,590836991137719,1787450560678448698,1787450560434,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,641,590837520782993,1787450561208093708,1787450560969,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,642,590838075376333,1787450561762687094,1787450561507,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,643,590838662774107,1787450562350084559,1787450562104,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,644,590839208691816,1787450562896003367,1787450562592,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,645,590839710089426,1787450563397400845,1787450563130,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,646,590840239291709,1787450563926602918,1787450563686,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,647,590840788933392,1787450564476244320,1787450564205,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,648,590841323544285,1787450565010855864,1787450564753,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,649,590841835986431,1787450565523297750,1787450565254,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,650,590842392394945,1787450566079706198,1787450565806,1251.3,1251.5,1251.4
skhynix_c6in_latency_v2,0822T002,651,590842907882899,1787450566595193598,1787450566331,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,652,590843489528363,1787450567176840296,1787450566876,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,653,590843954917986,1787450567642228915,1787450567410,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,654,590844592537924,1787450568279849059,1787450567957,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,655,590845083810869,1787450568771121720,1787450568484,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,656,590845648473042,1787450569335783766,1787450569032,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,657,590846150279995,1787450569837590549,1787450569583,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,658,590846714852169,1787450570402163844,1787450570119,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,659,590847225814276,1787450570913125698,1787450570668,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,660,590847762823314,1787450571450134038,1787450571199,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,661,590848299314682,1787450571986626029,1787450571709,1251.3,1251.4,1251.35
